Filename, Energy, Contrast, Homogenity, IDM, Entropy, Mean1, Cluster Shade, Cluster Prominence, Shapes Detected, Circle, Triangle, Rectangle, Irregular Small, Irregular Large, Circle Area, Triangle Area, Rectangle Area, Irreg. S. Area, Irreg. L Area,Disease
20180707-IMG_1722__3,0.981329,1.337958,0.995453,0.003687,0.044578,0.314354,4773.849121,432192.8125,4,0,0,1,3,0,#NAME?,inf,0,4604.5,#NAME?,Philippine Downy Mildew
20180707-IMG_1724__0,0.708294,19.484818,0.912273,0.058602,0.613692,3.657675,36006.32422,2865208,54,1,0,0,44,9,0,#NAME?,inf,1219.840942,29437.88867,Philippine Downy Mildew
20180707-IMG_1724__1,0.466871,20.8064,0.843033,0.118274,1.065534,5.414409,28401.11133,1645832.625,38,1,1,1,34,1,1459632.5,342728.5,754.5,1366.764648,42751.5,Philippine Downy Mildew
20180707-IMG_1724__2,0.703475,12.832842,0.930492,0.059921,0.602534,4.06992,41220.66406,3302631,35,0,0,1,27,7,#NAME?,inf,0,1277.277832,17559.78516,Philippine Downy Mildew
20180707-IMG_1724__3,0.754659,13.640423,0.933696,0.05114,0.505788,3.401049,33730.08594,2583656.75,32,2,0,0,27,3,0,#NAME?,inf,1905.314819,19842.16602,Philippine Downy Mildew
20180707-IMG_1725__0,0.735068,22.505508,0.918749,0.049026,0.564893,4.402786,64104,5906317,27,1,1,0,21,4,134126.5,0,inf,1701.047607,27246,Philippine Downy Mildew
20180707-IMG_1725__1,0.740243,25.881958,0.924448,0.045605,0.556323,5.377824,112042.7656,12276855,20,1,1,0,15,3,162940,0,inf,1801.766724,49134.66797,Philippine Downy Mildew
20180707-IMG_1725__2,0.908129,32.729004,0.968338,0.017456,0.174937,1.535963,53832.32422,7474394.5,43,1,0,0,38,4,0,#NAME?,inf,1476.513184,44467.25,Philippine Downy Mildew
20180707-IMG_1725__3,0.20684,91.770912,0.820103,0.18163,1.667052,38.902443,2152138.75,372819008,70,0,0,0,66,4,#NAME?,#NAME?,#NAME?,1188.219727,20158.5,Philippine Downy Mildew
20180707-IMG_1727__0,0.896722,5.459812,0.980563,0.01781,0.202021,1.98831,31244.76172,2851235.75,17,0,0,1,13,3,#NAME?,inf,0,1281.076904,64172.16797,Philippine Downy Mildew
20180707-IMG_1727__1,0.937881,2.298174,0.987373,0.012315,0.137047,0.846266,9298.492188,771739.3125,20,0,0,1,16,3,#NAME?,inf,0,1174.34375,41163.83203,Philippine Downy Mildew
20180707-IMG_1727__2,0.746462,11.206695,0.963863,0.043559,0.472064,6.856257,176821,20956138,27,3,0,0,22,2,0,#NAME?,inf,886.977295,36698,Philippine Downy Mildew
20180707-IMG_1727__3,0.999465,0.029862,0.99985,0.000154,0.00141,0.001553,16.46788,1368.920166,0,0,0,0,0,0,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,Philippine Downy Mildew
20180707-IMG_1728__0,0.844102,7.837256,0.958959,0.029696,0.328946,1.971827,17382.58984,1264882.375,11,0,0,0,10,1,#NAME?,#NAME?,#NAME?,2630.800049,10474.5,Philippine Downy Mildew
20180707-IMG_1728__1,0.702878,30.645798,0.893742,0.055814,0.631745,4.208769,49063.09375,4080144.5,33,0,0,1,26,6,#NAME?,inf,0,1251.980713,24443.5,Philippine Downy Mildew
20180707-IMG_1728__2,0.704549,23.301191,0.923405,0.057726,0.622869,5.979366,115923.9609,12377416,24,0,0,1,20,3,#NAME?,inf,0,1934.275024,25984.66602,Philippine Downy Mildew
20180707-IMG_1728__3,0.81741,18.257055,0.936391,0.032153,0.396902,2.472198,27574.70898,2236599.75,28,1,0,0,21,6,0,#NAME?,inf,1770.666626,36350.5,Philippine Downy Mildew
20180707-IMG_1729__0,0.156097,57.338676,0.83473,0.182929,1.732321,45.890144,2544609.75,437672064,50,0,1,0,45,4,inf,0,#NAME?,1036.011108,16381,Philippine Downy Mildew
20180707-IMG_1729__1,0.525075,23.758991,0.86287,0.102262,0.970993,5.445811,38228.59766,2620913.25,25,1,0,3,18,3,0,inf,225,2675.527832,10513.83301,Philippine Downy Mildew
20180707-IMG_1729__2,0.616426,101.737984,0.888727,0.07009,0.63179,9.16294,340705.7813,47665012,105,0,1,5,91,8,inf,704062,0,1413.950562,16223.8125,Philippine Downy Mildew
20180707-IMG_1729__3,0.543654,32.296494,0.87543,0.09882,0.970087,8.100475,122690.4609,12088928,32,0,1,3,25,3,inf,169908,0,1828.839966,38961.33203,Philippine Downy Mildew
20180707-IMG_1730__0,0.703052,6.565211,0.938746,0.06271,0.573523,3.085186,16885.94531,1093442.5,33,0,0,0,32,1,#NAME?,#NAME?,#NAME?,1277.3125,13816.5,Philippine Downy Mildew
20180707-IMG_1730__1,0.308576,15.2271,0.885508,0.147492,1.298146,14.340333,189464.7188,17995898,21,0,0,1,16,4,#NAME?,inf,0,1525.875,17469.5,Philippine Downy Mildew
20180707-IMG_1730__2,0.376764,11.817483,0.912794,0.123954,1.115806,11.729892,153566.4531,15094544,13,1,0,0,8,4,0,#NAME?,inf,2978.75,52452,Philippine Downy Mildew
20180707-IMG_1730__3,0.473104,14.661177,0.925211,0.09615,0.927716,11.688708,183990.2188,18292422,31,0,0,2,26,3,#NAME?,inf,0,2345.365479,36503,Philippine Downy Mildew
20180707-IMG_1731__0,0.917436,1.578751,0.981937,0.014823,0.158396,0.714585,2724.747559,123444.8516,29,0,0,0,28,1,#NAME?,#NAME?,#NAME?,1703.232178,72989,Philippine Downy Mildew
20180707-IMG_1731__1,0.918431,2.216154,0.986124,0.016129,0.162015,1.472249,18263.95313,1487681.875,5,0,0,0,4,1,#NAME?,#NAME?,#NAME?,990.5,44271.5,Philippine Downy Mildew
20180707-IMG_1731__2,0.278091,18.860809,0.904642,0.137827,1.317092,21.447531,450445.0625,49832984,41,0,0,1,37,3,#NAME?,inf,0,1387.662109,33061.16797,Philippine Downy Mildew
20180707-IMG_1731__3,0.999735,0.000109,0.999948,0.000101,0.000639,0.000084,0.000479,0.001321,0,0,0,0,0,0,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,Philippine Downy Mildew
20180707-IMG_1732__0,0.842587,6.04883,0.963257,0.033286,0.327887,2.152952,21636.89063,1730366.25,32,2,0,0,27,3,0,#NAME?,inf,1575.796265,17816.16602,Gray Leaf Spot
20180707-IMG_1732__1,0.648746,9.666504,0.933128,0.072442,0.661928,5.345662,51705.71094,4014189.75,31,2,0,0,23,6,0,#NAME?,inf,2480.173828,36491.41797,Gray Leaf Spot
20180707-IMG_1732__2,0.638998,25.099241,0.911451,0.078905,0.724521,7.675143,160751.7344,17902300,59,3,0,1,48,7,0,inf,7290,1880.145874,22173.78516,Gray Leaf Spot
20180707-IMG_1732__3,0.752049,6.536098,0.957731,0.046061,0.473139,3.801812,40512.80469,3334358.5,29,3,0,0,23,3,0,#NAME?,inf,1735.630493,17071.5,Gray Leaf Spot
20180707-IMG_1733__0,0.952543,1.732465,0.99228,0.008338,0.097637,0.758731,7909.534668,594606.25,6,0,1,0,2,3,inf,0,#NAME?,346.5,13902.83301,Philippine Downy Mildew
20180707-IMG_1733__1,0.888339,2.587085,0.982791,0.018886,0.215863,1.384171,9686.361328,639574.0625,23,0,0,1,19,3,#NAME?,inf,0,1862.210571,16219.33301,Philippine Downy Mildew
20180707-IMG_1733__2,0.76074,5.859125,0.969448,0.038975,0.42433,4.300494,50523.57031,4225987,18,1,0,0,14,3,0,#NAME?,inf,1011,41206.33203,Philippine Downy Mildew
20180707-IMG_1733__3,0.894928,2.456532,0.985662,0.017656,0.204709,1.591693,15484.29102,1191116,7,2,0,0,3,2,0,#NAME?,inf,753.5,13788,Philippine Downy Mildew
20180707-IMG_1734__0,0.620816,15.986432,0.923607,0.079736,0.752661,7.543464,139995.2813,15274569,21,0,0,0,17,4,#NAME?,#NAME?,#NAME?,1962.235352,24675.25,Philippine Downy Mildew
20180707-IMG_1734__1,0.651662,4.496459,0.934193,0.066153,0.595616,3.517988,12717.91406,568190.375,31,0,0,0,26,5,#NAME?,#NAME?,#NAME?,721.884644,23503.40039,Philippine Downy Mildew
20180707-IMG_1734__2,0.740663,19.347237,0.953044,0.046269,0.497534,6.52408,168142.0625,20180168,47,0,0,1,43,3,#NAME?,inf,0,1353.011597,24050.83398,Philippine Downy Mildew
20180707-IMG_1734__3,0.363886,7.297421,0.863291,0.145008,1.07943,6.508953,19377.46484,787567.4375,91,0,0,2,86,3,#NAME?,inf,0,992.552307,26178.83398,Philippine Downy Mildew
20180707-IMG_1735__0,0.629345,18.567625,0.941774,0.057747,0.662015,10.910919,340403.4688,44130016,37,2,0,0,34,1,0,#NAME?,inf,1284.779419,91233.5,Philippine Downy Mildew
20180707-IMG_1735__1,0.822201,5.078377,0.968589,0.035022,0.347087,2.776539,28484.60547,2262933.75,14,0,0,0,13,1,#NAME?,#NAME?,#NAME?,1345.576904,20788.5,Philippine Downy Mildew
20180707-IMG_1735__2,0.890043,1.863603,0.976726,0.020788,0.212547,1.026031,4007.454834,185658.5781,15,0,0,0,12,3,#NAME?,#NAME?,#NAME?,1918.166626,30918.66602,Philippine Downy Mildew
20180707-IMG_1735__3,0.586909,16.591413,0.927466,0.081775,0.784458,9.821316,213524.75,23961020,38,1,0,0,33,4,0,#NAME?,inf,1328.090942,42792.875,Philippine Downy Mildew
20180707-IMG_1736__0,0.65949,53.466831,0.927747,0.050714,0.546873,10.597129,411218.1563,58048208,68,0,1,1,61,5,inf,677881.5,0,1168.393433,40403.89844,Philippine Downy Mildew
20180707-IMG_1736__1,0.987254,0.880325,0.997096,0.002447,0.031833,0.258781,5466.262207,583612.25,5,2,0,0,3,0,0,#NAME?,inf,1282.5,#NAME?,Philippine Downy Mildew
20180707-IMG_1736__2,0.664646,71.749146,0.910584,0.056493,0.564406,9.457005,364458.3438,51480588,96,0,0,0,90,6,#NAME?,#NAME?,#NAME?,1140.472168,34615.83203,Philippine Downy Mildew
20180707-IMG_1736__3,0.171509,164.409424,0.810625,0.184405,1.444455,46.360092,2824032,499289184,107,0,0,0,105,2,#NAME?,#NAME?,#NAME?,1196.380981,16419.75,Philippine Downy Mildew
20180707-IMG_1630__0,0.923735,4.806641,0.980209,0.014978,0.154508,1.088588,12931.82129,1031364.563,114,14,0,1,97,2,0,inf,17944.5,1135.628906,13333.5,Gray Leaf Spot
20180707-IMG_1630__1,0.891278,6.361577,0.973092,0.020786,0.211539,1.595835,18279.0957,1427517.25,130,14,0,1,112,3,0,inf,12497.5,1413.276733,19094,Gray Leaf Spot
20180707-IMG_1630__2,0.876186,8.851661,0.967488,0.023471,0.236009,1.867216,24348.24414,2021331.125,189,39,0,0,149,1,0,#NAME?,inf,1278.540283,12287.5,Gray Leaf Spot
20180707-IMG_1630__3,0.837174,11.512828,0.958613,0.031628,0.307621,2.623337,34587.35156,2895444.75,177,16,0,2,157,2,0,inf,9919.25,1792.127441,21943.25,Gray Leaf Spot
20180707-IMG_1632__0,0.549156,38.724819,0.884004,0.098541,0.892552,9.57057,184068.6563,19553288,164,8,0,1,136,19,0,inf,23536,1317.393433,28988.28906,Maydis Leaf Blight
20180707-IMG_1632__1,0.766251,11.126735,0.946078,0.0484,0.452334,3.823471,45069.0625,3656951.5,113,16,0,0,85,12,0,#NAME?,inf,2469.794189,14029.08301,Maydis Leaf Blight
20180707-IMG_1632__2,0.586586,30.483145,0.905084,0.088571,0.803035,9.388586,191364.7031,20689038,149,13,0,0,119,17,0,#NAME?,inf,2119.159668,25208.35352,Maydis Leaf Blight
20180707-IMG_1632__3,0.459448,45.241123,0.86265,0.124659,1.065278,13.313274,289247.5313,32189892,167,8,0,2,131,26,0,inf,8689,1686.870239,26311.28906,Maydis Leaf Blight
20180707-IMG_1633__0,0.767851,2.196083,0.963264,0.036969,0.3775,2.061608,5941.226074,232404.5938,35,0,0,2,28,5,#NAME?,inf,0,1739.964233,25443.80078,Maydis Leaf Blight
20180707-IMG_1633__1,0.247119,16.046646,0.874519,0.166614,1.383806,15.242948,169456.0156,14506367,45,7,0,0,30,8,0,#NAME?,inf,1679.56665,40532.0625,Maydis Leaf Blight
20180707-IMG_1633__2,0.699301,3.132438,0.949032,0.048754,0.472634,2.736089,8085.989746,318539.0938,34,1,0,1,26,6,0,inf,684.5,1388.884644,26252.16602,Maydis Leaf Blight
20180707-IMG_1633__3,0.768127,3.722836,0.952012,0.039176,0.380588,2.035525,6964.892578,295632.3438,63,0,0,0,56,7,#NAME?,#NAME?,#NAME?,1543.383911,46422.28516,Maydis Leaf Blight
20180707-IMG_1634__0,0.885972,1.87774,0.977822,0.019794,0.211089,1.01872,3746.211426,167468.6875,70,10,0,2,54,4,0,inf,4315,2143.138916,25336,Maydis Leaf Blight
20180707-IMG_1634__1,0.491124,26.5809,0.881565,0.114411,0.963063,9.985216,135673.2344,11915273,136,10,0,0,105,21,0,#NAME?,inf,2358.090576,26409.04688,Maydis Leaf Blight
20180707-IMG_1634__2,0.546292,24.62825,0.895236,0.098693,0.875547,8.396809,113780.7813,10239085,116,11,0,0,83,22,0,#NAME?,inf,2478.650635,27434.02344,Maydis Leaf Blight
20180707-IMG_1634__3,0.493126,20.074945,0.893198,0.109377,0.942561,9.036613,101149.8828,8206509.5,101,7,0,1,81,12,0,inf,12145,1935.277832,31058.16602,Maydis Leaf Blight
20180707-IMG_1637__0,0.887181,1.551067,0.983731,0.015306,0.198042,1.153823,4855.693848,229430.2031,34,0,0,2,23,9,#NAME?,inf,0,1568.32605,23449,Maydis Leaf Blight
20180707-IMG_1637__1,0.620763,14.361624,0.930404,0.06539,0.655019,6.3955,62052.86328,4531591,81,1,1,1,58,20,883328,5200.5,1145.5,1999.758667,26454.25,Maydis Leaf Blight
20180707-IMG_1637__2,0.294958,46.477478,0.827513,0.174168,1.4194,17.607153,338337.0938,36189924,111,4,2,2,88,15,33271.875,86255.75,4839,1445.090942,26499.86719,Maydis Leaf Blight
20180707-IMG_1637__3,0.395906,21.3564,0.887212,0.11755,1.086033,11.563855,125512.4531,10048448,76,9,0,1,59,7,0,inf,27854.5,2288.686523,49940.57031,Maydis Leaf Blight
